country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","25-10-2025 18:00:00",26.509954,80.249612,OZONE,19,22,20
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","25-10-2025 18:00:00",28.2348927,77.8683002,PM2.5,58,258,161
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","25-10-2025 18:00:00",28.6603346,77.3572563,CO,42,144,65
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","25-10-2025 18:00:00",25.262326,82.995408,SO2,25,27,26
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","25-10-2025 18:00:00",25.262326,82.995408,CO,8,17,10
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","25-10-2025 18:00:00",25.262326,82.995408,OZONE,13,20,17
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","25-10-2025 18:00:00",25.32393,82.99687,SO2,41,43,42
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","25-10-2025 18:00:00",25.32393,82.99687,OZONE,2,3,3
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","25-10-2025 18:00:00",30.269444,78.044167,NO2,1,4,2
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","25-10-2025 18:00:00",29.2124114,78.9611753,PM10,67,111,91
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","25-10-2025 18:00:00",26.766433,80.927299,NH3,4,5,4
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","25-10-2025 18:00:00",26.868120,81.005119,CO,36,42,41
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","25-10-2025 18:00:00",26.906111,80.948222,CO,18,63,30
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","25-10-2025 18:00:00",26.90723,80.98579,NO2,31,33,32
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","25-10-2025 18:00:00",26.90723,80.98579,CO,6,23,15
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","25-10-2025 18:00:00",26.8458805,80.9365541,PM2.5,54,303,171
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","25-10-2025 18:00:00",26.8458805,80.9365541,CO,18,103,50
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","25-10-2025 18:00:00",26.83399722,80.8917361,PM10,140,198,168
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","25-10-2025 18:00:00",26.83399722,80.8917361,NO2,45,60,56
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","25-10-2025 18:00:00",28.999264,77.7590354,SO2,9,36,19
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","25-10-2025 18:00:00",28.999264,77.7590354,OZONE,20,146,104
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","25-10-2025 18:00:00",28.9535882,77.7622941,NH3,NA,NA,NA
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","25-10-2025 18:00:00",25.425602,81.917152,OZONE,16,26,22
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","25-10-2025 18:00:00",25.494,81.863,NH3,7,8,8
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","25-10-2025 18:00:00",25.494,81.863,CO,15,36,18
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","25-10-2025 18:00:00","25.44919916 ","81.82735986 ",NH3,4,10,7
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","25-10-2025 18:00:00",25.301778,82.996789,NO2,8,8,8
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","25-10-2025 18:00:00",25.301778,82.996789,CO,12,22,16
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","25-10-2025 18:00:00",29.063510,77.709723,NO2,20,121,64
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","25-10-2025 18:00:00",29.063510,77.709723,SO2,12,28,19
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","25-10-2025 18:00:00",28.840739,78.697531,PM10,62,147,112
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","25-10-2025 18:00:00",28.840739,78.697531,NO2,14,36,23
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","25-10-2025 18:00:00",28.88528,78.73880,PM10,69,164,121
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","25-10-2025 18:00:00",28.88528,78.73880,NH3,4,4,4
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","25-10-2025 18:00:00",28.5447608,77.3231257,SO2,9,28,20
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","25-10-2025 18:00:00",28.6245479,77.3577104,NO2,1,37,21
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","25-10-2025 18:00:00",28.5898,77.3101,NH3,11,19,14
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","25-10-2025 18:00:00",28.5898,77.3101,SO2,10,41,21
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","25-10-2025 18:00:00",28.5898,77.3101,OZONE,8,268,154
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","25-10-2025 18:00:00",28.569230,77.393848,OZONE,10,302,199
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","25-10-2025 18:00:00",23.616515,87.119133,OZONE,1,86,61
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","25-10-2025 18:00:00",23.567923,87.306843,NH3,1,1,1
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","25-10-2025 18:00:00",23.567923,87.306843,OZONE,38,87,74
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","25-10-2025 18:00:00",23.5087640,87.3544400,PM2.5,53,186,92
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","25-10-2025 18:00:00",30.075911,78.2859547,NO2,9,12,10
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","25-10-2025 18:00:00",23.685297,86.945968,PM10,91,163,142
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","25-10-2025 18:00:00",23.6181830,87.1057180,PM10,71,129,96
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","25-10-2025 18:00:00",23.6181830,87.1057180,NO2,4,41,18
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","25-10-2025 18:00:00",28.856664,78.772638,CO,40,40,40
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","25-10-2025 18:00:00",28.802625,78.753728,SO2,30,35,32
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","25-10-2025 18:00:00",23.5087640,87.3544400,PM10,57,118,91
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","25-10-2025 18:00:00",23.5087640,87.3544400,NH3,3,4,3
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","25-10-2025 18:00:00",22.06047,88.109737,PM2.5,103,277,174
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","25-10-2025 18:00:00",22.06047,88.109737,SO2,13,16,14
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","25-10-2025 18:00:00",22.629801,88.352017,NO2,21,50,32
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","25-10-2025 18:00:00",22.629801,88.352017,NH3,7,13,10
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","25-10-2025 18:00:00",22.554954,88.292568,PM10,59,120,94
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","25-10-2025 18:00:00",22.554954,88.292568,NH3,NA,NA,NA
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","25-10-2025 18:00:00",22.554954,88.292568,CO,20,43,24
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","25-10-2025 18:00:00",22.554954,88.292568,OZONE,19,58,47
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","25-10-2025 18:00:00",22.6025571,88.3105664,NH3,1,3,2
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","25-10-2025 18:00:00",22.611968,88.347422,CO,20,86,24
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","25-10-2025 18:00:00",22.5687319,88.2797276,PM10,94,166,127
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","25-10-2025 18:00:00",22.5367507,88.3638022,PM2.5,74,200,132
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","25-10-2025 18:00:00",22.5367507,88.3638022,OZONE,11,32,29
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","25-10-2025 18:00:00",22.58157048,88.41002457,PM10,75,129,102
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","25-10-2025 18:00:00",22.58157048,88.41002457,NH3,4,7,5
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","25-10-2025 18:00:00",22.556640,88.342674,NO2,19,63,41
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","25-10-2025 18:00:00",22.49929,88.36917,PM2.5,114,308,219
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","25-10-2025 18:00:00",22.627847,88.380669,NH3,8,10,8
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","25-10-2025 18:00:00",22.627847,88.380669,SO2,3,13,7
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","25-10-2025 18:00:00",22.51106,88.35142,PM2.5,55,197,115
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","25-10-2025 18:00:00",22.51106,88.35142,CO,20,69,23
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","25-10-2025 18:00:00",22.5448082,88.3403691,PM10,107,162,128
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","25-10-2025 18:00:00",22.5448082,88.3403691,SO2,1,15,7
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","25-10-2025 18:00:00",26.6879226,88.4152495,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","25-10-2025 18:00:00",14.465052,78.824187,NO2,NA,NA,NA
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","25-10-2025 18:00:00",14.465052,78.824187,NH3,NA,NA,NA
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","25-10-2025 18:00:00",16.9872867,81.7363176,PM10,NA,NA,NA
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","25-10-2025 18:00:00",16.9872867,81.7363176,NO2,NA,NA,NA
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","25-10-2025 18:00:00",13.67,79.35,NO2,5,19,12
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","25-10-2025 18:00:00",13.67,79.35,SO2,5,12,7
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","25-10-2025 18:00:00",13.615387,79.409230,PM10,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","25-10-2025 18:00:00",13.615387,79.409230,NO2,8,9,9
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","25-10-2025 18:00:00",16.509717,80.612222,PM10,48,62,53
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","25-10-2025 18:00:00",16.509717,80.612222,NO2,20,52,34
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","25-10-2025 18:00:00",16.509717,80.612222,SO2,15,20,16
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","25-10-2025 18:00:00",16.554731,80.649110,SO2,NA,NA,NA
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","25-10-2025 18:00:00",17.72,83.3,PM10,42,92,57
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","25-10-2025 18:00:00",27.103358,93.679645,SO2,8,8,8
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","25-10-2025 18:00:00",25.251013,86.989001,NH3,3,22,7
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","25-10-2025 18:00:00",25.265194,87.012947,OZONE,5,62,48
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","25-10-2025 18:00:00",25.204762,85.514960,PM2.5,50,300,160
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","25-10-2025 18:00:00",25.204762,85.514960,NH3,1,3,2
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","25-10-2025 18:00:00",25.567520,83.966379,NH3,3,3,3
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","25-10-2025 18:00:00",25.567520,83.966379,SO2,1,9,6
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","25-10-2025 18:00:00",25.567520,83.966379,OZONE,1,90,55
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","25-10-2025 18:00:00",16.5150833,80.5181667,PM10,19,40,30
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","25-10-2025 18:00:00",16.5150833,80.5181667,SO2,NA,NA,NA
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","25-10-2025 18:00:00",16.5150833,80.5181667,CO,17,36,31
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","25-10-2025 18:00:00",14.675886,77.593027,NH3,5,5,5
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","25-10-2025 18:00:00",13.204880,79.097889,PM10,NA,NA,NA
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","25-10-2025 18:00:00",13.204880,79.097889,CO,22,44,29
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","25-10-2025 18:00:00",26.446912,91.439057,OZONE,8,144,85
India,Assam,Silchar,"Tarapur, Silchar - PCBA","25-10-2025 18:00:00",24.82827,92.79525,PM2.5,30,48,36
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","25-10-2025 18:00:00",26.987634,94.636574,PM10,14,80,39
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","25-10-2025 18:00:00",25.5626095,84.663264,PM2.5,26,58,35
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","25-10-2025 18:00:00",26.071318,91.87488,SO2,NA,NA,NA
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","25-10-2025 18:00:00",26.10887,91.589544,PM10,58,110,94
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","25-10-2025 18:00:00",26.187500,91.744194,PM2.5,17,60,34
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","25-10-2025 18:00:00",26.187500,91.744194,OZONE,17,18,18
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","25-10-2025 18:00:00",24.7955,84.9994,OZONE,19,20,20
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","25-10-2025 18:00:00",24.792403,84.992416,CO,37,40,38
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","25-10-2025 18:00:00",24.792403,84.992416,OZONE,11,44,24
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","25-10-2025 18:00:00",25.697189,85.245900,PM10,73,137,106
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","25-10-2025 18:00:00",25.560083,87.553265,OZONE,3,34,11
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","25-10-2025 18:00:00",27.308328,84.531742,OZONE,4,28,17
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","25-10-2025 18:00:00",26.63086,84.90051,SO2,2,3,3
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","25-10-2025 18:00:00",24.75746,84.366208,PM10,54,121,78
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","25-10-2025 18:00:00",25.42742023,86.13886079,SO2,46,68,55
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","25-10-2025 18:00:00",26.80365,84.51954,SO2,18,27,23
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","25-10-2025 18:00:00",25.7808257,84.7446768,OZONE,15,33,21
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","25-10-2025 18:00:00",24.7955,84.9994,SO2,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","25-10-2025 18:00:00",30.751462,76.762879,OZONE,3,60,44
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","25-10-2025 18:00:00",30.719859,76.738637,PM2.5,28,100,61
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","25-10-2025 18:00:00",30.719859,76.738637,NH3,5,16,7
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","25-10-2025 18:00:00",30.719859,76.738637,CO,8,118,37
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","25-10-2025 18:00:00",21.194815,81.314770,PM10,26,72,51
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","25-10-2025 18:00:00",21.194815,81.314770,NO2,9,17,13
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","25-10-2025 18:00:00",21.194815,81.314770,SO2,20,22,21
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","25-10-2025 18:00:00",21.185571,81.343175,NO2,7,12,10
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","25-10-2025 18:00:00",28.695381,77.181665,CO,32,144,57
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","25-10-2025 18:00:00",28.695381,77.181665,OZONE,8,200,132
India,Delhi,Delhi,"Bawana, Delhi - DPCC","25-10-2025 18:00:00",28.776200,77.051074,SO2,10,35,17
India,Delhi,Delhi,"Bawana, Delhi - DPCC","25-10-2025 18:00:00",28.776200,77.051074,OZONE,4,204,123
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","25-10-2025 18:00:00",28.7256504,77.2011573,CO,42,137,61
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","25-10-2025 18:00:00",28.5512005,77.2735737,PM2.5,129,395,291
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","25-10-2025 18:00:00",28.5512005,77.2735737,CO,72,149,93
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","25-10-2025 18:00:00",28.5512005,77.2735737,OZONE,8,310,166
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","25-10-2025 18:00:00",21.224231,81.408350,NH3,3,4,4
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","25-10-2025 18:00:00",22.08815,82.13737,NO2,22,24,23
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","25-10-2025 18:00:00",22.118125,83.140608,PM2.5,50,156,93
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","25-10-2025 18:00:00",22.118125,83.140608,NO2,1,3,1
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","25-10-2025 18:00:00",22.368195,82.746431,SO2,6,11,9
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","25-10-2025 18:00:00",22.348441,82.549611,SO2,4,9,7
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","25-10-2025 18:00:00",25.592539,85.227158,PM2.5,39,57,46
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","25-10-2025 18:00:00",25.592539,85.227158,OZONE,8,12,10
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","25-10-2025 18:00:00",25.610369,85.132568,PM2.5,NA,NA,NA
India,Bihar,Patna,"Muradpur, Patna - BSPCB","25-10-2025 18:00:00",25.619651,85.147382,NO2,13,18,16
India,Bihar,Patna,"Muradpur, Patna - BSPCB","25-10-2025 18:00:00",25.619651,85.147382,CO,29,64,48
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","25-10-2025 18:00:00",25.599486,85.113666,NH3,2,9,7
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","25-10-2025 18:00:00",26.11442,85.39813,PM2.5,63,145,110
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","25-10-2025 18:00:00",26.1403345,85.3650192,SO2,43,56,46
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","25-10-2025 18:00:00",26.1209,85.3647,SO2,4,7,5
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","25-10-2025 18:00:00",25.586562,85.043586,PM2.5,91,262,173
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","25-10-2025 18:00:00",25.586562,85.043586,NO2,16,75,42
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","25-10-2025 18:00:00",22.126650,83.483212,CO,18,60,36
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","25-10-2025 18:00:00",22.1910172,83.5197009,PM10,68,111,93
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","25-10-2025 18:00:00",21.258815,81.578979,PM10,37,99,60
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","25-10-2025 18:00:00",21.258815,81.578979,SO2,10,15,12
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","25-10-2025 18:00:00",21.258815,81.578979,CO,38,63,40
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","25-10-2025 18:00:00",21.237755,81.705301,SO2,5,11,6
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","25-10-2025 18:00:00",21.371751,81.664929,OZONE,4,8,6
India,Delhi,Delhi,"Alipur, Delhi - DPCC","25-10-2025 18:00:00",28.815329,77.153010,SO2,4,17,8
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","25-10-2025 18:00:00",28.647622,77.3158090,PM2.5,243,500,369
India,Bihar,Patna,"Samanpura, Patna - BSPCB","25-10-2025 18:00:00",25.596727,85.085624,NH3,6,8,6
India,Bihar,Patna,"Samanpura, Patna - BSPCB","25-10-2025 18:00:00",25.596727,85.085624,CO,8,73,18
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","25-10-2025 18:00:00",25.366336,87.117468,PM10,20,79,57
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","25-10-2025 18:00:00",25.892357,86.590325,PM10,46,123,76
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","25-10-2025 18:00:00",25.892357,86.590325,OZONE,8,33,26
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","25-10-2025 18:00:00",24.952822,84.002396,PM2.5,26,76,45
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","25-10-2025 18:00:00",24.952822,84.002396,PM10,77,152,106
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","25-10-2025 18:00:00",30.735567,76.775714,PM10,44,169,99
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","25-10-2025 18:00:00",30.735567,76.775714,NH3,9,11,10
India,Delhi,Delhi,"Pusa, Delhi - DPCC","25-10-2025 18:00:00",28.639652,77.146275,CO,72,100,81
India,Delhi,Delhi,"Pusa, Delhi - IMD","25-10-2025 18:00:00",28.636110,77.173332,PM10,76,302,167
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","25-10-2025 18:00:00",28.563262,77.186937,NO2,25,134,76
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","25-10-2025 18:00:00",28.563262,77.186937,NH3,4,8,5
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","25-10-2025 18:00:00",28.563262,77.186937,SO2,4,20,13
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","25-10-2025 18:00:00",28.6514781,77.1473105,PM10,158,408,236
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","25-10-2025 18:00:00",28.6514781,77.1473105,OZONE,17,44,32
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","25-10-2025 18:00:00",28.5504249,77.2159377,PM2.5,197,390,298
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","25-10-2025 18:00:00",28.699793,77.165453,NH3,8,14,12
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","25-10-2025 18:00:00",28.699793,77.165453,SO2,10,17,14
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","25-10-2025 18:00:00",28.699793,77.165453,CO,21,142,43
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","25-10-2025 18:00:00",23.107969,72.574648,PM2.5,70,120,92
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","25-10-2025 18:00:00",23.107969,72.574648,PM10,100,130,116
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","25-10-2025 18:00:00",23.107969,72.574648,NH3,9,15,11
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","25-10-2025 18:00:00",22.977134,72.553024,PM2.5,53,90,74
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","25-10-2025 18:00:00",23.020509,72.579261,PM2.5,89,127,111
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","25-10-2025 18:00:00",28.588333,77.221667,PM2.5,94,344,232
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","25-10-2025 18:00:00",28.5918245,77.2273074,PM2.5,117,383,247
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","25-10-2025 18:00:00",28.5918245,77.2273074,CO,80,111,93
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","25-10-2025 18:00:00",28.611281,77.237738,PM2.5,133,418,263
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","25-10-2025 18:00:00",28.611281,77.237738,PM10,141,429,203
India,Delhi,Delhi,"Mundka, Delhi - DPCC","25-10-2025 18:00:00",28.684678,77.076574,NO2,58,110,82
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","25-10-2025 18:00:00",28.6573814,77.1585447,CO,14,163,56
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","25-10-2025 18:00:00",28.530785,77.271255,PM2.5,110,382,291
